UF,Municipio,Profissao,Quantidade,PctFeminino,MediaIdade,MediaRendTotal,MediaRendTrib,MediaPatrimonio
ES,SAO MATEUS,"Vendedor e prestador de serviços do comércio, ambulante, caixeiro-viajante e camelô",678,0.4247787610619469,40.89675516224189,70130.92659292035,52795.496327433626,96194.44715339232
ES,SAO MATEUS,"Veterinário, patologista (veterinário) e zootecnista",29,0.41379310344827586,34.724137931034484,76870.74586206896,42673.8624137931,147103.47137931033
ES,SAO ROQUE DO CANAA,,134,0.5597014925373134,64.52985074626865,136499.0562686567,61946.648805970144,338149.1935074627
ES,SAO ROQUE DO CANAA,"Bancário, economiário, escriturário, secretário, assistente e auxiliar administrativo",53,0.6226415094339622,38.698113207547166,96984.71547169812,69231.70886792455,164624.3771698113
ES,SAO ROQUE DO CANAA,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",155,0.3096774193548387,47.980645161290326,214574.65787096773,51555.86922580647,745422.7930322579
ES,SAO ROQUE DO CANAA,"Economista, administrador, contador, auditor e afins",16,0.625,43.1875,115726.54749999999,76426.28375,952729.6881250001
ES,SAO ROQUE DO CANAA,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",40,0.8,37.55,103523.3675,70695.01800000001,104114.45025000002
ES,SAO ROQUE DO CANAA,"Gerente ou supervisor de empresa industrial, comercial ou prestadora de serviços",29,0.3793103448275862,45.51724137931034,165894.31137931035,56400.6948275862,700067.6172413793
ES,SAO ROQUE DO CANAA,Médico,10,0.8,33.9,235917.97400000002,84381.11600000001,664424.5160000001
ES,SAO ROQUE DO CANAA,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",31,0,49.483870967741936,73248.69161290322,42076.859032258064,96221.83193548387
ES,SAO ROQUE DO CANAA,Odontólogo,16,0.625,39.0625,112425.546875,63202.904375000006,271150.914375
ES,SAO ROQUE DO CANAA,Outras ocupações não especificadas anteriormente,191,0.3717277486910995,44.02094240837696,97019.39356020943,48546.27832460734,160875.94790575915
ES,SAO ROQUE DO CANAA,Outros técnicos de nível médio,19,0.3157894736842105,42.8421052631579,79369.6194736842,64975.608421052624,120798.17052631578
ES,SAO ROQUE DO CANAA,Outros trabalhadores de serviços diversos,29,0.10344827586206896,47.44827586206897,82177.00482758619,51049.02310344827,175563.73965517242
ES,SAO ROQUE DO CANAA,Produtor na exploração agropecuária,126,0.35714285714285715,51.08730158730159,242909.9532539682,72832.28650793651,1098626.66984127
ES,SAO ROQUE DO CANAA,Professor do ensino fundamental,118,0.864406779661017,42.92372881355932,82979.39567796608,69917.97754237287,59797.130423728806
ES,SAO ROQUE DO CANAA,Professor do ensino médio,28,0.6428571428571429,37.57142857142857,100780.80321428574,82839.41285714287,50534.86178571429
ES,SAO ROQUE DO CANAA,Professor na educação infantil,45,1,41.24444444444445,66601.60977777776,58384.07422222222,45256.047999999995
ES,SAO ROQUE DO CANAA,"Servidor das demais carreiras da administração pública direta, autárquica e fundacional",30,0.36666666666666664,46.1,84995.42066666666,66400.24299999999,102427.88966666668
ES,SAO ROQUE DO CANAA,Técnico da ciência da saúde humana,29,0.7931034482758621,38.172413793103445,53955.74862068966,47041.60379310346,22575.757241379306
ES,SAO ROQUE DO CANAA,Trabalhador das indústrias de madeira e do mobiliário,28,0,45.607142857142854,56353.571071428574,44462.36142857142,74193.68214285714
ES,SAO ROQUE DO CANAA,Trabalhador dos serviços de saúde,21,0.6666666666666666,41.80952380952381,47126.490476190476,40220.91095238095,34022.430476190464
ES,SAO ROQUE DO CANAA,"Vendedor e prestador de serviços do comércio, ambulante, caixeiro-viajante e camelô",16,0.375,42.8125,66960.42624999999,54540.755625000005,111429.6975
ES,SERRA,,14755,0.47821077600813283,61.493934259573024,101661.66438902066,57236.79831446967,172079.70079905118
ES,SERRA,Advogado,652,0.5230061349693251,39.877300613496935,143022.71193251532,51610.31964723926,370669.05906441715
ES,SERRA,"Advogado do setor público, Procurador da Fazenda, Consultor Jurídico, Procurador de autarquias e fundações públicas, Defensor Público",41,0.2926829268292683,43.58536585365854,383435.4985365854,294125.9507317074,703065.3946341464
ES,SERRA,"Agente de Bolsa de Valores, câmbio e outros serviços financeiros",45,0.4444444444444444,37.111111111111114,82800.7388888889,57959.90244444445,125339.74333333333
ES,SERRA,"Agente e representante comercial, corretor, leiloeiro e afins",177,0.3728813559322034,42.3954802259887,88287.2011299435,55504.705536723166,154353.85610169492
ES,SERRA,Agrônomo e afins,31,0.12903225806451613,41.32258064516129,120462.38548387097,57880.03451612903,291465.9277419355
ES,SERRA,"Analista de sistemas, desenvolvedor de software, administrador de redes e bancos de dados e outros especialistas em informática (exceto técnico)",1920,0.19427083333333334,35.216145833333336,136212.5104895833,90743.65655729169,154699.751453125
ES,SERRA,Assistente social e economista doméstico,365,0.9424657534246575,44.86027397260274,86198.60498630138,66003.17438356165,346836.1967671233
ES,SERRA,"Atleta, desportista e afins",18,0.16666666666666666,32.05555555555556,774535.2927777776,259315.11666666664,1722413.375
ES,SERRA,"Bancário, economiário, escriturário, secretário, assistente e auxiliar administrativo",4063,0.6564115185823284,39.77332020674378,85375.22721388137,63457.52924932316,103948.07272704899
ES,SERRA,"Bibliotecário, documentalista, arquivólogo, museólogo",72,0.7083333333333334,46.333333333333336,95779.11027777777,74394.86208333334,86158.67499999999
ES,SERRA,"Biólogo, biomédico e afins",156,0.6602564102564102,36.03846153846154,98402.58025641026,70117.80128205128,101896.83198717951
ES,SERRA,Bombeiro Militar,302,0.16887417218543047,39.811258278145694,179372.96463576163,147023.23854304632,144245.32817880798
ES,SERRA,"Cinegrafista, fotógrafo e outros técnicos em operação de máquinas de tratamento de dados",63,0.20634920634920634,38.53968253968254,72118.53825396826,43265.46682539683,69956.18793650794
ES,SERRA,"Comissário de bordo, guia de turismo, agente de viagem e afins",85,0.5058823529411764,38.05882352941177,76629.16376470588,61270.806588235275,111115.04635294116
ES,SERRA,"Condutor e operador de robôs, veículos de equipamentos de movimentação de carga e afins",1061,0.021677662582469368,43.68143261074458,80475.09742695569,60914.24413760603,45735.32699340245
ES,SERRA,Corretor e Administrador de Imóveis,55,0.5272727272727272,44.8,54113.08309090908,33393.55,79273.55254545456
ES,SERRA,Decorador e vitrinista,10,0.7,42.6,31422.416999999998,18579.331,183978.119
ES,SERRA,"Delegado de Polícia e outros servidores das carreiras de polícia, exceto militar",355,0.28732394366197184,48.780281690140846,225433.01591549293,166875.38740845068,289385.0767042254
ES,SERRA,"Desenhista industrial (designer), escultor, pintor artístico e afins",149,0.31543624161073824,37.06711409395973,56990.04738255033,42958.96959731543,61190.82791946308
ES,SERRA,Desenhista técnico e modelista,61,0.26229508196721313,37.39344262295082,78306.00950819672,56285.885245901634,74457.99540983608
ES,SERRA,"Dirigente ou administrador de partido político, organização patronal, sindical, filantrópica e religiosa",26,0.19230769230769232,51.53846153846154,110285.37038461538,82774.97192307694,191705.02269230768
ES,SERRA,"Dirigente superior da administração pública (ocupante de cargo de direção, chefia, assessoria e de natureza especial), inclusive os das fundações públicas e autarquias",178,0.5,44.247191011235955,139092.93387640448,99165.40685393261,188772.85713483152
ES,SERRA,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",5352,0.35855754857997013,45.553437967115094,211634.88542227205,40904.76604820628,540383.4978811659
ES,SERRA,"Economista, administrador, contador, auditor e afins",1705,0.5900293255131965,41.48797653958944,137345.45123167153,81224.80421114368,246920.4137302053
ES,SERRA,Empresário e produtor de espetáculos,39,0.358974358974359,38.717948717948715,121814.49589743589,24893.18,157960.2551282051
ES,SERRA,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",2024,0.8265810276679841,39.08300395256917,97942.82364624503,77595.29884881423,84459.94983201582
ES,SERRA,"Engenheiro, arquiteto e afins",1767,0.29485002829654783,40.23259762308998,256995.4927447651,146658.00329937745,532614.9961290323
ES,SERRA,"Escritor, crítico, redator",14,0.6428571428571429,37.214285714285715,151366.08357142858,22998.803571428572,153634.21071428573
ES,SERRA,"Físico, químico, meteorologista, geólogo, oceanógrafo e afins",84,0.40476190476190477,41.654761904761905,206299.17595238096,139559.98249999998,384933.84880952386
ES,SERRA,Fisioterapeuta,266,0.7593984962406015,36.37593984962406,69910.05342105265,45612.82921052631,115843.96781954888
ES,SERRA,Fonoaudiólogo,75,0.92,35.29333333333334,81777.70106666666,47416.86146666667,80855.29706666667
ES,SERRA,Geógrafo,12,0.5,46.75,263231.56333333335,125568.03333333334,295595.95
ES,SERRA,"Gerente ou supervisor de empresa industrial, comercial ou prestadora de serviços",3048,0.333005249343832,43.21423884514436,151968.76396981627,79668.67824803152,370891.7908464567
ES,SERRA,Gerente ou supervisor de empresa pública e sociedade de economia mista,136,0.4338235294117647,44.88970588235294,181455.82485294118,121415.03786764706,352959.8411764706
ES,SERRA,Historiador,12,0.08333333333333333,41.166666666666664,96798.78583333334,74528.62333333334,99730.54166666667
ES,SERRA,Instrutor e professor de escolas livres,182,0.4945054945054945,41.43956043956044,65639.26923076923,49206.6184065934,75571.61379120879
ES,SERRA,"Joalheiro, vidreiro, ceramista e afins",220,0.00909090909090909,40.31363636363636,70599.41009090909,59933.41454545455,41881.86872727273
ES,SERRA,Jornalista e repórter,92,0.6086956521739131,39.108695652173914,93323.49282608695,63872.19597826086,78194.9518478261
ES,SERRA,"Matemático, estatístico, atuário e afins",52,0.4423076923076923,43.01923076923077,113210.47192307693,86151.20076923078,105664.14230769228
ES,SERRA,Médico,458,0.5851528384279476,43.056768558951966,439255.8145414847,150388.55899563318,995711.2731659389
ES,SERRA,"Membro do Poder Judiciário (Ministro, Juiz e Desembargador) e de Tribunal de Contas (Ministro e Conselheiro)",11,0.2727272727272727,51.81818181818182,712814.1809090909,354555.2036363636,1428444.5799999998
ES,SERRA,"Membro do Poder Legislativo (Senador, Deputado Federal, Deputado Estadual e Vereador)",32,0.15625,45.78125,165083.806875,152641.06218750004,176727.2121875
ES,SERRA,Militar da Marinha,75,0.08,47.52,179696.90560000003,137692.02373333334,97847.22186666667
ES,SERRA,Militar do Exército,42,0.11904761904761904,44.30952380952381,165234.54571428575,136102.54714285716,234138.91547619045
ES,SERRA,Montador de aparelhos e instrumentos de precisão e musicais,32,0.03125,36.34375,47095.959375,38205.3296875,13720.870625
ES,SERRA,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",3285,0.03713850837138508,47.10745814307458,59167.77831050228,45008.20376255708,47880.84518112634
ES,SERRA,"Músico, arranjador, regente de orquestra ou coral",34,0.29411764705882354,38.588235294117645,72435.66617647058,43455.45176470588,60273.86823529412
ES,SERRA,Odontólogo,311,0.7106109324758842,40.491961414791,166574.29691318332,116772.36054662381,301385.234244373
ES,SERRA,Operador de instalações de produção e distribuição de energia,292,0.08904109589041095,39.42123287671233,87894.73866438355,70482.70304794521,77611.43643835615
ES,SERRA,Operador de máquina agropecuária e florestal,115,0.02608695652173913,39.504347826086956,59883.69539130435,50102.717565217405,9846.877217391304
ES,SERRA,Outras ocupações não especificadas anteriormente,26768,0.3554617453676031,44.113829946204426,83745.710945532,51323.95021219366,105855.92525328753
ES,SERRA,Outros profissionais do espetáculo e das artes,52,0.4807692307692308,41.82692307692308,61442.74384615385,42941.74538461538,91651.24730769232
ES,SERRA,Outros técnicos de nível médio,4197,0.3028353585894687,42.01977603049797,104223.24818918276,80033.00972599477,92237.12819394807
ES,SERRA,"Outros técnicos de nível médio das ciências físicas, químicas, engenharia e afins",700,0.20714285714285716,40.21857142857143,150370.1673285714,116089.28592857142,187407.3505142857
ES,SERRA,Outros trabalhadores de serviços diversos,4593,0.28630524711517524,42.49684302198998,78539.61690616155,48928.4526671021,52409.7330807751
ES,SERRA,"Pedagogo, orientador educacional",696,0.9123563218390804,48.23850574712644,105920.46636494253,84434.08612068965,91185.44568965517
ES,SERRA,"Pescador, caçador e extrativista florestal",294,0.45918367346938777,51.333333333333336,80684.65261904761,13499.843605442178,21730.861972789113
ES,SERRA,"Piloto de aeronaves, comandante de embarcações e oficiais de máquinas",19,0.05263157894736842,42.8421052631579,424484.4652631579,307565.4694736842,820567.0194736843
ES,SERRA,Policial Militar,1585,0.15078864353312302,42.28832807570978,158461.28427129335,127567.93720504732,105393.9502082019
ES,SERRA,Presidente e diretor de empresa pública e sociedade de economia mista,15,0.26666666666666666,43.4,185411.81000000003,35065.238,655867.0413333334
ES,SERRA,"Presidente, diretor, gerente e supervisor de organismo internacional e de organização não-governamental",39,0.5128205128205128,43.76923076923077,86078.26128205129,43676.720256410255,141788.06102564101
ES,SERRA,Produtor na exploração agropecuária,82,0.2682926829268293,53.47560975609756,255828.29451219516,71813.65829268291,1229710.4435365852
ES,SERRA,Professor do ensino fundamental,3621,0.8174537420602044,45.71112952223143,93895.45660590996,77245.94014084505,68358.17940900305
ES,SERRA,Professor do ensino médio,1197,0.5839598997493735,43.91729323308271,105001.57926482872,85209.05029239766,86426.46243943191
ES,SERRA,Professor do ensino profissional,215,0.4511627906976744,45.1953488372093,147894.6766976744,113191.8863255814,176901.04474418605
ES,SERRA,Professor do ensino superior,232,0.4267241379310345,47.491379310344826,279372.2031034483,168281.9847413793,569652.1483189656
ES,SERRA,Professor na educação infantil,2148,0.9529795158286778,45.03026070763501,99735.03830540038,69755.02151769087,111117.91139199256
ES,SERRA,Profissional da educação física (exceto professor),115,0.4,38.54782608695652,59235.06695652175,42567.25817391304,99120.51660869566
ES,SERRA,"Profissional de marketing, de publicidade e de comercialização",233,0.5579399141630901,33.57510729613734,78790.56412017166,43771.11480686695,85251.39330472103
ES,SERRA,Psicanalista,14,0.8571428571428571,46.214285714285715,64588.97928571428,37478.62785714286,84841.76500000001
ES,SERRA,Psicólogo,478,0.8326359832635983,37.48535564853557,85876.54709205023,55609.02089958159,93855.8488493724
ES,SERRA,Sacerdote ou membro de ordens ou seitas religiosas,223,0.14349775784753363,53.0762331838565,88953.49331838566,75182.29838565023,162606.06278026907
ES,SERRA,Servidor das carreiras de auditoria fiscal e de fiscalização,143,0.2867132867132867,52.13986013986014,260945.06503496502,207122.34748251745,347680.2416783216
ES,SERRA,Servidor das carreiras de ciência e tecnologia,25,0.32,40.72,116424.63840000001,84174.54,77796.6892
ES,SERRA,"Servidor das carreiras de gestão governamental, analista, gestor e técnico de planejamento",85,0.5529411764705883,40.09411764705882,131885.44129411763,107556.36929411766,120486.98811764707
ES,SERRA,"Servidor das carreiras do  Poder Judiciário, Oficial de Justiça, Auxiliar, Assistente e Analista Judiciário",232,0.5775862068965517,48.974137931034484,291112.85827586206,193089.53849137935,479603.729525862
ES,SERRA,Servidor das carreiras do Ministério Público,56,0.5357142857142857,44.107142857142854,177291.27017857143,137600.52964285715,231009.1832142857
ES,SERRA,Servidor das carreiras do Poder Legislativo,93,0.5806451612903226,50.31182795698925,195899.46279569896,132834.63602150537,263126.6576344086
ES,SERRA,"Servidor das demais carreiras da administração pública direta, autárquica e fundacional",1049,0.5176358436606292,48.96377502383222,120324.6502478551,94063.31962821733,116067.41071496662
ES,SERRA,Sociólogo e cientista político,13,0.6923076923076923,40.07692307692308,119333.14230769231,97411.33846153846,192380.68923076923
ES,SERRA,Técnico da ciência da saúde humana,1761,0.9011925042589438,41.76547416240772,107657.11270868822,54292.495320840426,32123.84686541737
ES,SERRA,Técnico da produção agropecuária,17,0.11764705882352941,45.411764705882355,71085.10588235293,57357.834117647064,104724.16176470589
ES,SERRA,Técnico das ciências administrativas e contábeis,485,0.6536082474226804,43.929896907216495,86117.5267216495,64217.13750515464,59117.58711340206
ES,SERRA,Técnico de bioquímica e da biotecnologia,12,0.6666666666666666,40.25,69348.39,60460.83666666667,75006.98
ES,SERRA,"Técnico de inspeção, fiscalização e coordenação administrativa",266,0.41353383458646614,38.61278195488722,170013.26718045113,70628.07541353385,76706.34571428571
ES,SERRA,"Técnico de laboratório, Raios-X e outros equipamentos e instrumentos de diagnóstico",209,0.4880382775119617,41.856459330143544,84267.93751196172,65568.27583732057,48924.90660287082
ES,SERRA,Técnico em biologia,11,0.6363636363636364,40.09090909090909,69331.05545454544,58143.39454545454,76642.44090909092
ES,SERRA,Técnico em ciências físicas e químicas,80,0.55,38.875,122136.20349999999,94488.26337500001,121834.29899999997
ES,SERRA,"Técnico em construção civil, de edificações e obras de infra-estrutura",384,0.2994791666666667,41.291666666666664,88579.08726562501,62673.358984375,94253.50703124999
ES,SERRA,Técnico em eletro-eletrônica e fotônica,710,0.07183098591549296,40.32394366197183,147092.8555774648,107583.79046478873,194530.88440845069
ES,SERRA,Técnico em informática,241,0.0954356846473029,36.63070539419087,79692.7510373444,55934.853526970954,75319.26958506224
ES,SERRA,Técnico em metalmecânica,1167,0.043701799485861184,39.52442159383033,109453.43367609254,83399.92686375324,88190.10951156811
ES,SERRA,Técnico em mineralogia e geologia,19,0.05263157894736842,43.26315789473684,141609.46736842106,101820.19631578948,152625.69210526318
ES,SERRA,"Técnico em navegação aérea, marítima, fluvial e metroferroviária",139,0.09352517985611511,45.62589928057554,148182.77611510793,113533.73208633093,97897.7789208633
ES,SERRA,Técnico em operação de estações de rádio e televisão,35,0.02857142857142857,39.48571428571429,64594.692,57139.30771428572,50500.70028571429
ES,SERRA,Técnico em transportes (logística),508,0.1968503937007874,37.73425196850393,92810.76917322833,61954.10354330709,74699.26088582676
ES,SERRA,Terapeuta Ocupacional,41,0.926829268292683,36.48780487804878,75520.23,40717.36658536586,18095.689756097563
ES,SERRA,"Trabalhador da fabricação de alimentos, bebidas, fumo e de agroindústrias",134,0.2835820895522388,42.33582089552239,66311.5828358209,53041.45761194029,52473.334925373136
ES,SERRA,Trabalhador da fabricação e instalação eletro-eletrônica,278,0.05755395683453238,38.798561151079134,79926.31895683453,62539.912050359715,28743.376151079137
ES,SERRA,Trabalhador da indústria extrativa e da construção civil,1538,0.06046814044213264,42.19440832249675,73628.80075422626,57283.70042912873,39894.33282834851
ES,SERRA,Trabalhador da transformação de metais e compósitos,938,0.05543710021321962,41.93816631130064,81360.96831556503,64653.32794243071,43446.58502132196
ES,SERRA,Trabalhador das indústrias de madeira e do mobiliário,39,0.02564102564102564,43.97435897435897,50131.455897435895,42414.477948717955,60858.4041025641
ES,SERRA,"Trabalhador das indústrias química, petroquímica, borracha e plástico e afins",626,0.13578274760383385,41.646964856230035,155330.97539936102,124684.73076677315,148398.1480191693
ES,SERRA,"Trabalhador das indústrias têxteis, do curtimento, do vestuário e das artes gráficas",91,0.31868131868131866,43.10989010989011,58502.89538461539,44133.458681318676,18992.657142857144
ES,SERRA,"Trabalhador de atendimento ao público, caixa, despachante, recenseador e afins",784,0.6772959183673469,39.765306122448976,63624.29479591837,50549.940637755106,43758.968316326514
ES,SERRA,Trabalhador de instalações e máquinas de fabricação de celulose e papel,135,0.037037037037037035,43.2962962962963,128512.9582962963,94806.96933333333,200092.17637037035
ES,SERRA,Trabalhador de instalações siderúrgicas e de materiais de construção,2474,0.08932902182700081,41.57477768795473,120462.94612368636,77178.46441390461,69558.91272433306
ES,SERRA,Trabalhador de outras instalações agroindustriais,61,0.06557377049180328,42.81967213114754,102650.71459016393,84787.14180327869,31625.102786885243
ES,SERRA,Trabalhador de reparação e manutenção,4912,0.02809446254071661,42.3542345276873,84473.78603827361,65425.61002442997,42536.42195846906
ES,SERRA,"Trabalhador dos serviços de administração, conservação e manutenção de edifícios",337,0.4362017804154303,42.240356083086056,55671.078071216616,44266.39857566766,35386.03519287834
ES,SERRA,Trabalhador dos serviços de embelezamento e cuidados pessoais,259,0.8262548262548263,38.66023166023166,47396.788378378384,24341.696525096526,42397.01776061776
ES,SERRA,Trabalhador dos serviços de hotelaria e alimentação,426,0.47417840375586856,42.147887323943664,55014.35347417841,45456.49133802817,25822.8111971831
ES,SERRA,Trabalhador dos serviços de proteção e segurança (exceto militar),1018,0.17092337917485265,43.29764243614931,73072.12639489194,58677.50311394893,39144.28696463655
ES,SERRA,Trabalhador dos serviços de saúde,914,0.7735229759299781,44.7636761487965,66288.65710065645,55643.67131291029,35749.54394967177
ES,SERRA,Trabalhador dos serviços domésticos em geral,168,0.7619047619047619,48.732142857142854,39910.965892857144,31821.057380952385,17254.377797619047
ES,SERRA,Trabalhador na  exploração agropecuária,19,0.21052631578947367,48.526315789473685,127055.52473684211,59000.61947368421,409558.35736842104
ES,SERRA,"Tradutor, intérprete, filólogo",13,0.6923076923076923,42.07692307692308,81635.22615384615,65333.41615384616,285900.60538461537
ES,SERRA,"Vendedor e prestador de serviços do comércio, ambulante, caixeiro-viajante e camelô",3005,0.4519134775374376,40.38003327787022,75941.28440599001,55445.099797004994,83028.51690848586
ES,SERRA,"Veterinário, patologista (veterinário) e zootecnista",62,0.7096774193548387,38.193548387096776,90724.08048387096,66034.02258064516,132251.71193548388
ES,SOORETAMA,,187,0.47593582887700536,58.94652406417112,97118.42930481282,49738.323048128346,215551.84390374334
ES,SOORETAMA,Advogado,10,0.6,41.1,134860.41999999998,84672.351,224460.98800000004
ES,SOORETAMA,"Bancário, economiário, escriturário, secretário, assistente e auxiliar administrativo",75,0.6,34.52,110825.87133333333,66135.3932,65733.03226666666
ES,SOORETAMA,"Condutor e operador de robôs, veículos de equipamentos de movimentação de carga e afins",18,0,44.166666666666664,67517.92,52398.679444444446,39541.69666666667
ES,SOORETAMA,"Dirigente superior da administração pública (ocupante de cargo de direção, chefia, assessoria e de natureza especial), inclusive os das fundações públicas e autarquias",18,0.3888888888888889,43.72222222222222,88527.91833333333,73931.54222222223,68150.13444444443
ES,SOORETAMA,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",89,0.38202247191011235,43.93258426966292,385459.9648314606,80041.14651685394,990640.3611235954
ES,SOORETAMA,"Economista, administrador, contador, auditor e afins",19,0.2631578947368421,39.73684210526316,180051.1752631579,92576.18315789475,464454.1778947368
ES,SOORETAMA,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",31,0.8387096774193549,35.70967741935484,69484.96,56886.649677419366,57827.51870967743
ES,SOORETAMA,"Engenheiro, arquiteto e afins",17,0.23529411764705882,38.05882352941177,108929.96176470588,79327.81470588234,195608.6941176471
ES,SOORETAMA,"Gerente ou supervisor de empresa industrial, comercial ou prestadora de serviços",43,0.27906976744186046,40.69767441860465,91457.42255813953,63945.8011627907,156681.9658139535
ES,SOORETAMA,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",130,0.007692307692307693,46.707692307692305,82478.11553846156,52384.34507692307,36505.31430769231
ES,SOORETAMA,Odontólogo,12,0.4166666666666667,34.916666666666664,107974.73333333332,81279.79499999998,361669.18416666676
ES,SOORETAMA,Outras ocupações não especificadas anteriormente,877,0.338654503990878,42.556442417331816,75526.34687571265,48378.08798175598,59330.74460661345
ES,SOORETAMA,Outros técnicos de nível médio,51,0.29411764705882354,38.19607843137255,63051.64137254903,56415.407058823526,33998.59549019608
ES,SOORETAMA,Outros trabalhadores de serviços diversos,159,0.2641509433962264,39.855345911949684,53539.01628930817,44055.35786163522,36930.56723270441
ES,SOORETAMA,"Pedagogo, orientador educacional",22,1,48.04545454545455,82847.03181818181,65799.20409090909,17614.328636363636
ES,SOORETAMA,"Pescador, caçador e extrativista florestal",37,0.4864864864864865,48,37786.48405405406,12564.053783783787,10180.34108108108
ES,SOORETAMA,Produtor na exploração agropecuária,269,0.3345724907063197,47.4907063197026,483624.3688104089,145079.16356877325,968019.4929739778
ES,SOORETAMA,Professor do ensino fundamental,292,0.9246575342465754,43.46232876712329,72266.0909589041,62350.2075,32089.495000000003
ES,SOORETAMA,Professor do ensino médio,46,0.782608695652174,40.15217391304348,87832.37260869564,73012.88086956521,45247.565652173915
ES,SOORETAMA,Professor na educação infantil,95,1,45.01052631578948,72257.5187368421,60001.55410526315,40865.730421052634
ES,SOORETAMA,"Servidor das demais carreiras da administração pública direta, autárquica e fundacional",26,0.46153846153846156,40.11538461538461,81085.12769230768,71405.27923076921,85362.69769230767
ES,SOORETAMA,Técnico da ciência da saúde humana,37,0.8648648648648649,36.08108108108108,58659.0972972973,52407.5527027027,41016.7572972973
ES,SOORETAMA,"Trabalhador da fabricação de alimentos, bebidas, fumo e de agroindústrias",34,0.23529411764705882,32,55129.71264705882,48471.38676470588,19026.09794117647
ES,SOORETAMA,Trabalhador das indústrias de madeira e do mobiliário,17,0.058823529411764705,42.94117647058823,60157.562352941175,48969.6711764706,94836.45294117648
ES,SOORETAMA,"Trabalhador das indústrias química, petroquímica, borracha e plástico e afins",20,0,37.45,85516.0785,47022.628,11238.265000000003
ES,SOORETAMA,"Trabalhador de atendimento ao público, caixa, despachante, recenseador e afins",25,0.6,40.28,85991.7748,60875.155200000016,98508.86760000001
ES,SOORETAMA,Trabalhador de instalações siderúrgicas e de materiais de construção,13,0.07692307692307693,40.53846153846154,56897.775384615394,41683.129230769235,14071.193846153845
ES,SOORETAMA,Trabalhador de reparação e manutenção,40,0,40.375,68330.38825,57995.26299999999,60174.849250000014
ES,SOORETAMA,Trabalhador dos serviços de embelezamento e cuidados pessoais,11,0.7272727272727273,33.81818181818182,36187.86818181818,31421.025454545455,37684.71818181818
ES,SOORETAMA,Trabalhador dos serviços de proteção e segurança (exceto militar),28,0.03571428571428571,47.25,53593.936071428565,40915.57214285714,38492.907857142854
ES,SOORETAMA,Trabalhador dos serviços de saúde,50,0.94,39.5,54447.891800000005,46773.19080000001,51831.559799999995
ES,SOORETAMA,Trabalhador na  exploração agropecuária,40,0.25,48.425,120630.29649999998,46035.1715,147479.962
ES,SOORETAMA,"Vendedor e prestador de serviços do comércio, ambulante, caixeiro-viajante e camelô",48,0.4375,38.604166666666664,55716.23583333333,48744.26229166667,121668.05833333335
ES,VARGEM ALTA,,340,0.5441176470588235,62.14411764705882,98946.66755882352,49748.48644117647,213816.3892647059
ES,VARGEM ALTA,Advogado,15,0.6666666666666666,36.53333333333333,131660.866,44573.799333333336,142431.60333333333
ES,VARGEM ALTA,"Analista de sistemas, desenvolvedor de software, administrador de redes e bancos de dados e outros especialistas em informática (exceto técnico)",18,0.1111111111111111,34.05555555555556,120981.55500000001,51866.80500000001,129299.98111111109
ES,VARGEM ALTA,"Bancário, economiário, escriturário, secretário, assistente e auxiliar administrativo",105,0.6857142857142857,36.89523809523809,75622.36095238093,56774.74323809523,130428.99152380954
ES,VARGEM ALTA,"Condutor e operador de robôs, veículos de equipamentos de movimentação de carga e afins",17,0.058823529411764705,36.411764705882355,52331.34882352941,45740.150588235294,20565.131176470582
ES,VARGEM ALTA,"Dirigente superior da administração pública (ocupante de cargo de direção, chefia, assessoria e de natureza especial), inclusive os das fundações públicas e autarquias",13,0.38461538461538464,45.07692307692308,81506.06769230768,64110.88615384616,118258.93461538463
ES,VARGEM ALTA,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",205,0.3073170731707317,46.673170731707316,288729.98453658534,48976.26165853659,1022405.1059024389
ES,VARGEM ALTA,"Economista, administrador, contador, auditor e afins",17,0.5882352941176471,42.1764705882353,124948.12705882356,81017.72705882353,251030.01000000004
ES,VARGEM ALTA,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",42,0.7857142857142857,39.38095238095238,96795.06142857143,66123.98595238096,218076.66333333336
ES,VARGEM ALTA,"Engenheiro, arquiteto e afins",17,0.35294117647058826,34.294117647058826,123825.49705882354,88867.6294117647,317674.5152941176
ES,VARGEM ALTA,"Gerente ou supervisor de empresa industrial, comercial ou prestadora de serviços",155,0.32903225806451614,47.05161290322581,332949.465032258,55615.467483870976,1058890.9458709678
ES,VARGEM ALTA,Médico,17,0.7058823529411765,43.294117647058826,424036.95235294115,199202.75647058824,658328.9670588236
